id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
9501,M,1.45,1.0125,0.35,27.4139665,12.68640125,5.4714535,8.15048125,10.0
9502,I,0.9,0.675,0.225,7.9095105,3.798833,1.37495075,1.8427175,6.0
9503,M,1.8625,1.3875,0.5125,62.652395,30.40483875,11.60912025,14.21727425,14.0
9504,F,1.6375,1.1375,0.375,36.55668025,16.82542825,7.41339425,8.9300925,9.0
9505,F,1.3125,0.9875,0.3625,19.220961,6.5487345,3.24601775,7.2291225,13.0
9506,I,1.45,1.0875,0.3625,24.67823975,10.70193625,5.556502,7.654365,9.0
9507,I,0.9625,0.75,0.2375,7.95203475,3.47281375,1.48834875,2.551455,8.0
9508,F,1.3125,1.0625,0.3625,22.5945515,10.2341695,4.8477645,6.3219385,13.0
9509,I,1.2,0.875,0.3,13.39513875,5.96756975,2.48058125,3.5436875,7.0
9510,I,0.875,0.65,0.225,5.783298,2.50893075,1.31825175,1.984465,6.0
9511,F,1.8,1.375,0.5125,45.529297,24.6357155,13.60776,14.118051,11.0
9512,M,1.4875,1.2,0.3875,29.8520235,12.3320325,6.64795775,8.50485,16.0
9513,M,1.5,1.175,0.4,29.44095575,13.947954,9.56795625,7.030676,8.0
9514,I,1.45,1.1125,0.3625,21.8007655,8.9300925,4.57844425,6.80388,15.0
9515,I,1.025,0.8125,0.2375,9.45455825,4.40834725,2.097863,2.6932025,7.0
9516,I,0.95,0.7125,0.25,7.78193775,2.7499015,1.43164975,2.4097075,6.0
9517,I,1.0125,0.75,0.225,8.618248,3.6570855,2.22543575,2.551455,6.0
9518,I,1.1625,0.9375,0.3125,13.777857,5.556502,3.33106625,4.819415,10.0
9519,I,0.7375,0.5375,0.2,3.89805625,1.34660125,1.2190285,1.13398,6.0
9520,M,1.1125,0.875,0.2875,12.99824575,5.1879585,2.87747425,3.685435,8.0
9521,M,1.3875,1.1,0.3625,24.36639525,11.75086775,4.26659975,7.93786,13.0
9522,F,1.5,1.1625,0.3875,31.59551775,14.33067225,7.38504475,7.93786,9.0
9523,I,1.0375,0.8125,0.2625,10.4609655,4.6776675,2.097863,3.118445,7.0
9524,F,1.625,1.2625,0.475,44.91978275,18.83824275,11.07047975,10.77281,11.0
9525,I,0.8,0.625,0.1875,3.61456125,1.54504775,1.00640725,1.13398,6.0
9526,I,1.1625,0.8875,0.3125,14.44407025,6.67630725,2.96252275,4.252425,10.0
9527,F,1.4875,1.1875,0.3625,26.2232875,10.67358675,5.08873525,9.922325,15.0
9528,M,1.1375,0.9,0.3625,22.4244545,10.6310625,4.309124,6.0951425,11.0
9529,F,1.675,1.3125,0.475,42.354153,18.9091165,9.6671795,15.30873,17.0
9530,M,1.55,1.225,0.425,29.1149365,12.00601325,6.64795775,8.221355,8.0
9531,M,1.3125,1.0,0.375,21.55979475,9.99319875,4.23825025,5.5281525,9.0
9532,M,1.5125,1.25,0.4125,31.56716825,14.16057525,6.98815175,9.7805775,11.0
9533,M,1.2875,1.0,0.3,16.76872925,8.164656,3.64291075,4.1106775,8.0
9534,F,1.475,1.125,0.4,25.7129965,11.226402,5.06038575,10.489315,15.0
9535,I,1.3,0.9875,0.3125,16.726205,7.3992195,3.07592075,4.9611625,9.0
9536,I,1.1,0.85,0.275,11.55242125,4.4508715,2.721552,3.4869885,7.0
9537,M,1.7625,1.375,0.45,42.921143,20.36911575,10.50348975,12.20445975,11.0
9538,M,1.5625,1.2,0.4125,32.92794425,14.5432935,7.711064,8.9300925,11.0
9539,M,1.5625,1.225,0.375,29.937072,13.2392165,7.087375,8.1363065,9.0
9540,I,0.475,0.325,0.075,0.850485,0.43941725,0.226796,0.283495,4.0
9541,M,1.3125,1.0,0.3375,20.76600875,9.39785925,3.98310475,6.3786375,10.0
9542,M,1.6,1.25,0.4125,37.1094955,17.56251525,6.76135575,11.3398,12.0
9543,M,1.6125,1.2875,0.425,37.0527965,14.2597985,8.5898985,9.7805775,23.0
9544,F,1.5875,1.25,0.4375,37.194544,14.968536,8.7599955,10.489315,10.0
9545,M,1.5125,1.2,0.3875,32.98464325,16.4710595,6.90310325,8.6465975,10.0
9546,I,1.2625,1.025,0.3375,21.72989175,9.87980075,4.63514325,5.6699,9.0
9547,M,1.3125,1.075,0.3875,22.2543575,7.3992195,4.706017,7.654365,16.0
9548,I,1.2125,0.925,0.2875,14.75591475,6.8889285,3.2034935,3.78465825,8.0
9549,I,0.9625,0.725,0.1875,6.16601625,2.67902775,1.077281,1.8427175,6.0
9550,F,1.675,1.3125,0.4875,47.18774275,18.69649525,8.4198015,12.757275,22.0
9551,F,1.625,1.275,0.4,35.67784575,16.68368075,9.015141,8.9300925,9.0
9552,F,1.425,1.1,0.3875,24.99008425,10.21999475,6.22271525,6.80388,12.0
9553,M,1.475,1.1875,0.4125,28.67551925,11.12717875,5.40057975,10.77281,19.0
9554,M,1.4,1.1375,0.4,26.08154,11.35397475,6.80388,7.7961125,9.0
9555,I,1.0375,0.8125,0.2625,10.7444605,4.309124,2.1262125,3.01922175,8.0
9556,F,1.4875,1.15,0.425,28.76056775,11.679994,5.6415505,8.50485,11.0
9557,I,0.4375,0.3,0.1,0.793786,0.226796,0.15592225,0.2551455,4.0
9558,M,1.45,1.1625,0.4,29.937072,12.23280925,7.58349125,8.9300925,9.0
9559,F,1.6125,1.325,0.4125,36.967748,13.947954,9.00096625,10.489315,13.0
9560,F,1.5625,1.225,0.4375,32.205032,15.03940975,7.15824875,9.63883,10.0
9561,I,0.95,0.725,0.25,8.51902475,3.912231,1.80019325,2.26796,7.0
9562,I,1.3125,0.975,0.3125,15.43630275,6.36446275,3.04757125,4.91863825,9.0
9563,M,1.5125,1.225,0.4375,33.38153625,15.80484625,6.690482,9.7805775,14.0
9564,M,1.3125,1.0,0.3125,18.2287285,8.9867915,3.98310475,5.2446575,9.0
9565,I,1.2,0.9,0.325,12.74310025,5.59902625,2.721552,3.96893,8.0
9566,F,1.65,1.275,0.4375,38.51279575,20.8368825,8.4765005,10.2341695,11.0
9567,M,1.2125,0.925,0.3125,16.9246515,7.540967,3.7137845,4.9611625,8.0
9568,M,1.5625,1.2,0.45,35.22425375,16.68368075,8.334753,10.19164525,10.0
9569,I,1.1125,0.875,0.2875,11.09882925,4.9044635,2.83495,3.8271825,8.0
9570,I,0.85,0.6375,0.225,5.28718175,2.70737725,1.0489315,1.5592225,6.0
9571,M,1.5125,1.175,0.4125,33.6508565,13.5794105,7.27164675,8.7599955,11.0
9572,F,1.6,1.2875,0.4625,44.15434625,19.83047525,10.886208,10.6310625,11.0
9573,M,1.3625,1.075,0.35,24.1821235,8.71747125,5.03203625,8.0796075,11.0
9574,M,1.3125,1.025,0.3125,19.49028125,9.19941275,4.706017,5.00368675,9.0
9575,M,1.6625,1.3125,0.475,38.96638775,13.93377925,8.46232575,13.891255,17.0
9576,F,1.4875,1.1375,0.375,28.76056775,13.9196045,5.40057975,8.1930055,9.0
9577,F,1.675,1.3,0.425,41.00755175,18.313777,8.83086925,10.489315,12.0
9578,F,1.4375,1.125,0.375,24.607366,12.45960525,5.99591925,5.953395,9.0
9579,F,1.3125,0.9875,0.3,15.932419,7.44174375,2.948348,4.252425,9.0
9580,F,1.6875,1.3,0.475,42.807745,20.68096025,9.8372765,11.4815475,11.0
9581,I,1.475,1.1625,0.375,29.1149365,15.7339725,6.13766675,6.80388,10.0
9582,F,1.675,1.2625,0.45,38.03085425,17.39241825,8.164656,10.3475675,9.0
9583,F,1.4875,1.2,0.4,30.71668325,13.90542975,7.0590255,7.654365,9.0
9584,M,1.45,1.025,0.45,27.51318975,10.84368375,6.5487345,10.0640725,10.0
9585,M,1.2625,0.975,0.3375,18.5689225,8.3631025,4.01145425,5.2446575,10.0
9586,M,1.325,1.075,0.325,21.8007655,9.2135875,5.25883225,6.23689,9.0
9587,F,1.3625,1.0625,0.3625,24.2955215,11.9351395,4.89028875,7.5126175,8.0
9588,M,1.2375,0.9375,0.3125,15.025235,6.577084,2.93417325,4.252425,12.0
9589,F,1.425,1.1125,0.35,24.607366,11.15552825,6.8889285,5.953395,8.0
9590,M,1.625,1.2875,0.4375,42.921143,16.8112535,10.81533425,10.3475675,17.0
9591,F,1.325,1.075,0.3625,20.921931,8.34892775,5.386405,6.9456275,10.0
9592,I,1.3625,1.075,0.3625,22.4244545,10.149121,5.10291,6.520385,8.0
9593,F,1.6125,1.175,0.45,33.55163325,13.2959155,7.257472,9.7805775,13.0
9594,M,1.5125,1.2125,0.425,34.5013415,16.85377775,7.41339425,8.50485,12.0
9595,M,1.5375,1.125,0.4375,32.07745925,15.15280775,7.35669525,8.731646,9.0
9596,I,1.525,1.175,0.375,28.576296,10.035723,5.5281525,9.63883,12.0
9597,I,0.5125,0.3875,0.1,1.20485375,0.5386405,0.3118445,0.38271825,5.0
9598,I,0.675,0.4875,0.15,2.16873675,0.963883,0.4819415,0.69456275,5.0
9599,M,1.0875,0.8375,0.2875,11.509897,4.29494925,2.33883375,3.8271825,7.0
9600,F,1.75,1.4125,0.4625,44.26774425,15.86154525,10.56018875,18.8524175,21.0
9601,M,1.5875,1.2125,0.6125,36.61337925,17.8885345,8.29222875,8.9300925,10.0
9602,I,1.0125,0.75,0.275,9.73805325,4.37999775,1.77184375,2.73572675,7.0
9603,F,1.4,1.1,0.4125,24.5223175,7.78193775,5.14543425,9.7805775,16.0
9604,M,1.6875,1.3125,0.4625,38.82464025,13.60776,10.70193625,11.1980525,18.0
9605,I,1.125,0.9,0.3,13.8062065,5.9817445,3.345241,4.53592,8.0
9606,M,1.525,1.2125,0.45,32.16250775,13.9196045,7.15824875,9.355335,11.0
9607,I,1.4125,1.1,0.4125,28.8881405,9.6671795,5.42892925,10.6310625,15.0
9608,M,1.425,1.1125,0.3125,26.54930675,10.44679075,6.59125875,7.1724235,9.0
9609,I,0.8125,0.6,0.1875,4.422522,2.0128145,1.077281,1.417475,6.0
9610,I,1.2125,0.8875,0.325,14.04717725,5.74077375,2.721552,4.479221,9.0
9611,F,1.4375,1.1875,0.3875,27.499015,12.927372,5.8683465,8.9300925,11.0
9612,I,1.0625,0.8375,0.3,11.43902325,4.9611625,1.7860185,3.8271825,8.0
9613,M,1.425,1.1,0.3625,24.73493875,10.90038275,4.86193925,7.4559185,17.0
9614,M,1.4375,1.125,0.3875,24.2388225,12.0485375,4.762716,6.3786375,10.0
9615,F,1.5,1.1625,0.45,35.380176,15.80484625,8.391452,7.93786,8.0
9616,F,1.55,1.2,0.3875,32.21920675,15.37960375,6.93145275,8.9300925,13.0
9617,M,1.325,1.0375,0.4125,20.93610575,7.3992195,5.48562825,6.066793,10.0
9618,I,0.5875,0.4125,0.1375,1.45999925,0.5386405,0.18427175,0.510291,6.0
9619,M,1.575,1.2125,0.425,35.25260325,13.99047825,7.24329725,9.355335,11.0
9620,M,1.425,1.1,0.35,24.70658925,9.8372765,5.79747275,8.50485,10.0
9621,M,1.5875,1.25,0.4125,36.86852475,16.82542825,8.107957,10.61688775,10.0
9622,I,1.375,1.1,0.3375,23.586784,11.679994,5.0745605,6.80388,8.0
9623,F,1.6,1.325,0.4875,38.725417,13.6361095,9.298636,13.891255,16.0
9624,M,1.65,1.2875,0.4375,33.52328375,14.2597985,8.391452,8.9300925,11.0
9625,I,0.725,0.525,0.1625,2.608154,1.34660125,0.623689,0.850485,5.0
9626,F,1.475,1.1125,0.35,24.67823975,11.8217415,4.37999775,7.654365,11.0
9627,F,1.45,0.95,0.4,28.08017975,12.23280925,7.7394135,8.334753,13.0
9628,M,1.375,1.075,0.3375,21.0636785,8.94426725,4.89028875,5.953395,9.0
9629,I,1.0,0.7875,0.2375,9.6104805,4.03980375,2.08368825,2.551455,7.0
9630,I,0.925,0.675,0.225,6.2085405,2.67902775,1.68679525,1.984465,8.0
9631,I,0.675,0.475,0.15,2.608154,1.1056305,0.52446575,0.850485,2.0
9632,F,1.35,1.0375,0.325,21.64484325,9.015141,4.55009475,7.087375,8.0
9633,M,1.625,1.2375,0.4,39.81687275,19.447757,9.015141,8.9300925,9.0
9634,M,1.5875,1.2625,0.4625,36.967748,18.6256215,8.43397625,8.9300925,10.0
9635,I,0.9375,0.725,0.225,6.42116175,2.42388225,1.40330025,2.26796,7.0
9636,M,1.6125,1.25,0.4375,40.83745475,16.23008875,7.824462,10.6310625,13.0
9637,F,1.125,0.875,0.3,13.90542975,6.633783,2.8066005,3.78465825,8.0
9638,M,1.5625,1.25,0.4,39.87357175,19.74542675,8.391452,9.2135875,10.0
9639,I,0.9125,0.675,0.225,5.556502,2.50893075,1.304077,1.7860185,7.0
9640,I,1.2125,0.975,0.3125,15.49300175,7.10154975,2.96252275,4.63514325,11.0
9641,F,1.3,1.0375,0.3625,22.29688175,8.20718025,4.55009475,6.23689,10.0
9642,I,1.175,0.925,0.275,15.365429,7.540967,2.36718325,4.252425,7.0
9643,M,1.5,1.225,0.4,29.69610125,12.23280925,7.15824875,7.5126175,9.0
9644,I,1.2,0.95,0.3125,17.27902025,8.50485,3.7137845,4.9611625,8.0
9645,I,0.7,0.525,0.15,3.005047,1.54504775,0.32601925,0.9922325,5.0
9646,F,1.4125,1.125,0.3375,26.01066625,12.23280925,5.20213325,7.37087,9.0
9647,I,1.0,0.75,0.25,8.845044,4.57844425,1.77184375,2.33883375,7.0
9648,M,0.8875,0.675,0.1875,6.33611325,2.721552,1.247378,1.984465,8.0
9649,I,0.7,0.525,0.1875,3.27436725,1.2190285,0.80796075,1.13398,8.0
9650,M,1.35,1.05,0.35,21.8007655,9.7238785,4.252425,7.2291225,10.0
9651,M,1.6625,1.3875,0.4625,45.91201525,20.05727125,9.128539,12.3320325,9.0
9652,F,0.8375,0.625,0.1875,5.06038575,1.63009625,0.86465975,1.48834875,10.0
9653,M,1.5125,1.2125,0.4375,30.94347925,11.15552825,6.123492,10.20582,18.0
9654,I,0.8,0.5875,0.1875,4.932813,1.65844575,0.86465975,1.13398,7.0
9655,F,1.5625,1.25,0.425,32.16250775,14.38737125,7.087375,8.334753,11.0
9656,M,1.4,1.1,0.375,23.99785175,9.6671795,4.89028875,7.37087,8.0
9657,I,0.85,0.65,0.225,5.08873525,2.26796,1.14815475,1.5592225,6.0
9658,M,1.425,1.1375,0.4125,29.44095575,13.5227115,6.08096775,8.3631025,9.0
9659,M,1.3125,1.025,0.3,21.035329,9.6671795,4.86193925,5.0178615,9.0
9660,F,1.5,1.1875,0.4,28.44872325,14.2597985,7.824462,7.93786,12.0
9661,I,1.0875,0.8375,0.25,11.49572225,6.02426875,2.608154,3.5436875,7.0
9662,I,0.525,0.375,0.1125,1.304077,0.66621325,0.226796,0.38271825,5.0
9663,F,1.4,1.0375,0.3125,20.31241675,9.99319875,4.252425,6.23689,10.0
9664,I,0.9875,0.7,0.225,8.06543275,3.01922175,2.1262125,2.551455,8.0
9665,M,1.175,0.9125,0.3125,15.3937785,6.73300625,3.515338,4.252425,7.0
9666,I,1.1625,0.95,0.3125,15.3937785,7.15824875,3.40194,4.252425,8.0
9667,I,0.75,0.575,0.1875,4.23825025,1.71514475,0.75126175,1.2757275,5.0
9668,I,0.6875,0.5,0.1875,3.67126025,1.54504775,0.7654365,0.9922325,6.0
9669,I,0.7125,0.525,0.15,3.04757125,1.28990225,0.66621325,0.850485,5.0
9670,I,1.35,1.025,0.3375,17.463292,8.1930055,4.37999775,5.216308,8.0
9671,F,1.6,1.275,0.4375,38.20095125,16.726205,8.731646,11.4815475,14.0
9672,F,1.3875,1.125,0.4,25.3728025,9.7805775,5.00368675,7.37087,11.0
9673,I,1.0,0.75,0.225,7.257472,3.44446425,1.65844575,2.26796,7.0
9674,M,1.1125,0.875,0.2625,13.39513875,6.3786375,2.11203775,3.8271825,9.0
9675,M,1.425,1.1,0.4625,26.54930675,10.47514025,5.2446575,8.9300925,13.0
9676,I,1.25,0.95,0.3125,13.097469,5.6982495,2.79242575,4.3941725,8.0
9677,I,1.1,0.875,0.275,12.7856245,5.6982495,2.8066005,3.685435,8.0
9678,M,1.675,1.3,0.4875,38.82464025,18.313777,8.0229085,10.6310625,12.0
9679,F,1.5875,1.275,0.4,40.78075575,18.75319425,8.15048125,10.20582,11.0
9680,M,0.525,0.325,0.125,1.304077,0.963883,0.24097075,0.43941725,6.0
9681,I,1.1375,0.9125,0.2875,14.2030995,6.78970525,3.345241,3.572037,8.0
9682,M,1.55,1.15,0.375,28.7180435,14.58581775,5.85417175,8.6465975,11.0
9683,M,1.3125,1.0,0.325,20.3265915,9.865626,3.7137845,6.80388,13.0
9684,M,1.2,0.95,0.3375,21.87163925,9.015141,5.0745605,5.6699,10.0
9685,I,0.7875,0.575,0.2125,3.6003865,1.3891255,0.83631025,1.13398,6.0
9686,M,1.475,1.125,0.3375,24.94756,12.757275,4.9044635,6.3786375,8.0
9687,F,1.65,1.3125,0.4375,36.92522375,16.9246515,8.901743,10.0640725,12.0
9688,I,0.9875,0.725,0.2375,9.14271375,4.5075705,2.381358,2.26796,7.0
9689,I,1.375,1.0625,0.375,20.08562075,9.7238785,4.60679375,6.0951425,11.0
9690,F,1.475,1.1875,0.375,28.066005,12.6155275,5.71242425,6.633783,8.0
9691,F,1.65,1.25,0.4125,39.2073585,18.38465075,8.448151,11.056305,10.0
9692,I,0.95,0.7125,0.2,6.39281225,2.56562975,0.963883,1.8427175,6.0
9693,I,0.475,0.325,0.1,0.75126175,0.2551455,0.0850485,0.2551455,4.0
9694,F,1.5125,1.175,0.375,32.1199835,14.2030995,7.78193775,8.9300925,10.0
9695,M,1.325,1.025,0.375,20.25571775,7.10154975,4.01145425,7.087375,8.0
9696,M,1.5875,1.275,0.4625,35.30930225,14.75591475,8.15048125,9.07184,10.0
9697,F,1.225,0.8875,0.35,16.45688475,6.8322295,3.1467945,5.5281525,11.0
9698,M,1.625,1.3125,0.5,41.4753185,15.762322,7.86698625,11.1980525,18.0
9699,F,1.75,1.375,0.5125,54.7995835,21.36134825,12.1619355,15.30873,18.0
9700,I,1.0,0.775,0.2125,7.21494775,3.458639,1.7293195,2.26796,8.0
9701,M,1.5375,1.1875,0.4,34.99745775,18.21455375,6.30776375,9.63883,10.0
9702,I,1.225,0.925,0.275,17.19397175,7.1724235,3.75630875,4.252425,8.0
9703,I,0.925,0.6875,0.2375,7.144074,2.8066005,1.43164975,2.1262125,7.0
9704,I,1.1125,0.8125,0.2375,10.77281,4.83358975,2.08368825,3.118445,7.0
9705,F,1.5375,1.1875,0.4125,35.81959325,16.726205,7.66853975,8.80251975,10.0
9706,M,1.6375,1.3,0.425,30.43318825,13.1258185,6.13766675,8.9300925,9.0
9707,F,1.2875,1.0,0.4125,20.76600875,6.70465675,3.61456125,6.80388,9.0
9708,F,1.4375,1.1125,0.325,24.1821235,11.8784405,5.00368675,6.9456275,11.0
9709,M,1.3625,1.0125,0.3375,22.5945515,10.149121,4.8477645,6.690482,8.0
9710,M,1.6375,1.3,0.475,40.78075575,16.37183625,9.7238785,11.056305,11.0
9711,F,1.5625,1.225,0.45,32.545226,14.18892475,7.24329725,9.7805775,11.0
9712,F,1.7625,1.4125,0.4375,51.49686675,23.926978,10.4042665,13.60776,9.0
9713,I,1.225,1.05,0.325,13.08329425,4.6776675,2.9199985,5.5281525,13.0
9714,M,0.5375,0.375,0.125,1.09145575,0.43941725,0.24097075,0.283495,3.0
9715,F,1.4625,1.1375,0.3625,27.22969475,11.49572225,6.44951125,7.654365,10.0
9716,M,1.4375,1.125,0.4125,26.32251075,10.489315,7.711064,7.5126175,9.0
9717,M,1.3625,1.0875,0.375,22.77882325,8.46232575,4.52174525,8.0796075,10.0
9718,F,1.4875,1.3125,0.5,39.7743485,12.43125575,7.824462,11.90679,20.0
9719,M,1.4375,1.125,0.3875,28.78891725,12.6722265,5.82582225,7.087375,10.0
9720,F,1.4375,1.15,0.4125,28.689694,15.1102835,5.17378375,7.597666,10.0
9721,I,0.95,0.7375,0.225,6.8322295,2.6932025,1.63009625,1.927766,7.0
9722,F,1.55,1.2125,0.425,36.740952,15.422128,8.051258,9.7805775,11.0
9723,M,1.6,1.3125,0.3875,38.96638775,17.2081465,8.391452,11.7650425,9.0
9724,M,1.575,1.2875,0.475,35.380176,17.73261225,8.0229085,9.2135875,10.0
9725,M,1.4375,1.0625,0.3625,22.41027975,8.91591775,4.7343665,5.953395,10.0
9726,I,0.7,0.525,0.1625,2.608154,1.0489315,0.56699,0.850485,4.0
9727,F,1.5375,1.25,0.4125,33.92017675,13.99047825,7.27164675,9.525432,10.0
9728,F,1.7,1.325,0.5,42.354153,20.97863,9.3836845,10.77281,9.0
9729,F,1.4375,1.15,0.3875,27.499015,13.08329425,5.0745605,7.37087,10.0
9730,F,1.525,1.2125,0.4,28.8314415,10.5743635,6.08096775,11.90679,18.0
9731,F,1.4875,1.1375,0.3625,29.24250925,12.23280925,5.556502,9.2135875,16.0
9732,F,1.625,1.2875,0.4875,42.48172575,20.36911575,10.0640725,12.3320325,10.0
9733,I,1.375,1.0625,0.325,21.1203775,9.7238785,5.17378375,6.0384435,9.0
9734,I,0.6875,0.5125,0.1875,2.67902775,1.26155275,0.60951425,0.850485,5.0
9735,F,1.4125,1.1,0.4125,32.10580875,9.525432,5.82582225,8.15048125,20.0
9736,M,1.65,1.3,0.475,45.7277435,14.35902175,8.09378225,13.494362,15.0
9737,F,1.5,1.1625,0.375,30.05047,14.514944,6.917278,7.64019025,9.0
9738,M,1.575,1.2625,0.425,33.40988575,14.33067225,7.881161,9.7805775,11.0
9739,M,1.6125,1.2625,0.4375,37.1094955,17.61921425,8.334753,10.3475675,10.0
9740,F,1.3875,1.0875,0.3625,22.66542525,10.53183925,5.40057975,6.747181,10.0
9741,M,1.25,0.95,0.3375,15.43630275,6.577084,3.2601925,4.6776675,10.0
9742,I,1.0625,0.8125,0.25,10.27669375,4.43669675,1.80019325,2.9766975,7.0
9743,F,1.225,0.95,0.3125,16.0741665,5.613201,3.38776525,5.386405,19.0
9744,F,1.6625,1.3,0.4375,38.76794125,16.99552525,7.75358825,10.3475675,14.0
9745,M,1.35,1.05,0.325,20.468339,9.7805775,4.89028875,6.3786375,9.0
9746,F,1.525,1.2125,0.4,28.05183025,12.3887315,7.04485075,8.221355,13.0
9747,I,0.9625,0.7375,0.2375,7.72523875,3.2601925,1.6726205,2.4097075,6.0
9748,I,1.025,0.7875,0.25,9.979024,3.6570855,1.74349425,3.40194,8.0
9749,I,0.8,0.6125,0.2,4.49339575,1.814368,1.190679,1.417475,7.0
9750,M,1.425,1.1125,0.3,24.720764,9.865626,5.17378375,7.37087,11.0
9751,F,1.5125,1.1875,0.4,31.56716825,12.6722265,7.0023265,8.0796075,16.0
9752,M,1.5875,1.275,0.4,34.8415355,14.47241975,8.107957,10.489315,13.0
9753,F,1.525,1.175,0.575,34.72891425,13.13999325,7.29999625,10.3475675,14.0
9754,I,1.3875,1.1,0.3375,19.6462035,9.36950975,4.06815325,5.839997,9.0
9755,M,1.4125,1.1,0.3625,27.839209,11.49572225,7.41339425,7.087375,10.0
9756,M,1.5625,1.25,0.4625,37.9032815,13.79203175,7.98038425,11.1980525,22.0
9757,M,1.1375,0.8875,0.3125,14.628342,5.71242425,3.6570855,4.1106775,13.0
9758,I,1.25,1.0125,0.3125,19.74542675,9.6671795,3.72795925,4.706017,8.0
9759,M,1.175,0.875,0.325,12.74310025,4.32329875,2.99087225,5.953395,13.0
9760,I,0.9875,0.725,0.225,8.12213175,3.92640575,1.77184375,2.6932025,8.0
9761,I,0.9875,0.7375,0.2375,8.06543275,3.515338,1.91359125,2.5231055,9.0
9762,F,1.8,1.4125,0.4375,53.4388075,25.01843375,11.38232425,11.056305,9.0
9763,F,1.5625,1.2,0.4375,32.89959475,17.02387475,7.07320025,8.0796075,9.0
9764,I,1.3125,1.025,0.3625,20.76600875,9.17106325,4.9044635,6.23689,9.0
9765,M,1.5125,1.2125,0.4125,32.10580875,13.79203175,8.34892775,8.221355,9.0
9766,F,1.7125,1.4,0.4875,48.477645,23.6151335,10.70193625,13.4660125,11.0
9767,F,1.3125,1.025,0.375,21.0069795,9.412034,4.252425,6.0951425,9.0
9768,M,1.625,1.275,0.4375,36.1456125,16.25843825,7.6827145,11.3398,13.0
9769,I,1.3,0.9875,0.3125,15.3937785,6.90310325,2.948348,4.7343665,8.0
9770,M,1.5125,1.125,0.4375,32.2900805,14.35902175,7.01650125,8.788345,9.0
9771,I,0.775,0.5625,0.2,4.309124,1.97029025,0.94970825,1.2757275,6.0
9772,M,1.5,1.1875,0.4,27.25804425,13.79203175,5.2446575,7.7961125,9.0
9773,M,1.0125,0.7625,0.2875,8.9300925,3.50116325,2.324659,2.6932025,12.0
9774,F,1.7125,1.3125,0.5,43.02036625,20.0430965,8.2497045,12.190285,12.0
9775,F,1.3625,1.1125,0.425,25.684647,10.39009175,5.62737575,7.04485075,10.0
9776,M,1.2625,1.0125,0.3,18.71067,8.94426725,3.7137845,5.17378375,11.0
9777,I,1.0125,0.7875,0.2625,8.12213175,4.309124,2.0128145,3.118445,7.0
9778,M,1.6375,1.3,0.4625,38.96638775,16.31513725,9.525432,10.77281,13.0
9779,M,1.625,1.3375,0.4625,46.45065575,16.159215,7.7394135,17.57669,14.0
9780,F,1.4375,1.15,0.3125,24.93338525,10.432616,5.17378375,7.6827145,10.0
9781,M,1.45,1.175,0.4125,27.499015,11.793392,6.10931725,8.50485,9.0
9782,F,1.2625,0.95,0.325,19.8163005,9.865626,4.01145425,5.2446575,9.0
9783,M,1.675,1.3125,0.475,45.2741515,20.36911575,9.76640275,11.90679,13.0
9784,M,1.2,0.925,0.2625,14.7133905,7.257472,3.0333965,3.8271825,7.0
9785,M,1.5375,1.175,0.3625,30.730858,14.288148,6.5487345,7.04485075,9.0
9786,M,1.4375,1.125,0.375,27.9242575,13.1825175,6.25106475,7.7961125,9.0
9787,I,1.025,0.775,0.25,7.95203475,3.515338,1.97029025,2.551455,8.0
9788,I,0.925,0.675,0.25,7.86698625,3.175144,1.48834875,2.26796,7.0
9789,M,1.575,1.2875,0.4125,34.5013415,15.932419,7.6827145,8.71747125,9.0
9790,I,1.1,0.8125,0.25,10.41844125,5.8683465,1.91359125,2.9766975,8.0
9791,I,0.825,0.6,0.1875,5.3013565,2.1829115,1.00640725,1.530873,7.0
9792,M,1.6,1.25,0.4,35.50774875,16.99552525,7.767763,10.0640725,9.0
9793,M,1.725,1.4,0.475,44.9906565,20.9502805,10.70193625,12.3320325,14.0
9794,I,0.925,0.6875,0.2125,7.98038425,3.2601925,1.48834875,1.8427175,6.0
9795,F,1.4625,1.1375,0.4125,31.6096925,13.721158,6.406987,9.355335,8.0
9796,F,1.4375,1.0875,0.4625,28.462898,11.41067375,4.77689075,8.0796075,13.0
9797,I,0.925,0.725,0.225,7.257472,3.16096925,1.5025235,2.1829115,6.0
9798,M,1.4625,1.15,0.375,26.23746225,11.1413535,6.010094,7.087375,10.0
9799,I,1.0375,0.7875,0.225,9.25611175,3.18931875,1.54504775,2.6932025,6.0
9800,F,1.35,1.0125,0.3875,24.777463,9.76640275,5.25883225,7.7961125,13.0
9801,I,1.5,1.2,0.4,31.127751,14.2597985,7.10154975,9.525432,13.0
9802,I,1.275,0.9875,0.3125,17.19397175,8.1930055,3.0333965,4.5642695,10.0
9803,M,1.475,1.1375,0.4125,30.40483875,12.37455675,6.30776375,8.788345,10.0
9804,M,1.475,1.1625,0.375,32.16250775,14.92601175,7.52679225,7.5126175,9.0
9805,F,1.4375,1.1375,0.3875,31.5529935,12.09106175,7.3992195,9.7805775,13.0
9806,F,1.3125,1.0875,0.4,20.25571775,9.82310175,4.422522,5.10291,8.0
9807,F,1.2625,0.9625,0.3125,16.34348675,6.98815175,3.3735905,5.2446575,12.0
